sample,fastq_1,fastq_2,sample_name,species
H52HTDSXF_4_8bp-UDP0139,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0139_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0139_2.fastq.gz,BB5598,Pelecanus crispus
H52HTDSXF_4_8bp-UDP0140,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0140_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0140_2.fastq.gz,BB5599,Phacochoerus africanus
H52HTDSXF_4_8bp-UDP0141,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0141_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0141_2.fastq.gz,BB5600,Pongo pygmaeus
H52HTDSXF_4_8bp-UDP0142,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0142_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0142_2.fastq.gz,BB5601,Pteropus lylei
H52HTDSXF_4_8bp-UDP0143,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0143_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0143_2.fastq.gz,BB5602,Rangifer tarandus
H52HTDSXF_4_8bp-UDP0144,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0144_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0144_2.fastq.gz,BB5603,Saguinus imperator
H52HTDSXF_4_8bp-UDP0145,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0145_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0145_2.fastq.gz,BB5604,Scissirostrum dubium
H52HTDSXF_4_8bp-UDP0147,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0147_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0147_2.fastq.gz,BB5606,Tauraco schalowi
H52HTDSXF_4_8bp-UDP0148,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0148_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0148_2.fastq.gz,BB5607,Ursus thibetanus
H52HTDSXF_4_8bp-UDP0149,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0149_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0149_2.fastq.gz,BB5608,Varanus albigularis
HHJ7KDSXC_1_8bp-UDP0097,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0097_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0097_2.fastq.gz,BB1588,Aepyceros melampus
HHJ7KDSXC_1_8bp-UDP0098,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0098_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0098_2.fastq.gz,BB1589,Ailuropoda melanoleuca
HHJ7KDSXC_1_8bp-UDP0099,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0099_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0099_2.fastq.gz,BB1590,Ailurus fulgens
HHJ7KDSXC_1_8bp-UDP0100,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0100_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0100_2.fastq.gz,BB5559,Ailurus fulgens
HHJ7KDSXC_1_8bp-UDP0101,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0101_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0101_2.fastq.gz,BB5560,Ammotragus lervia
HHJ7KDSXC_1_8bp-UDP0102,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0102_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0102_2.fastq.gz,BB5561,Bison bonasus
HHJ7KDSXC_1_8bp-UDP0103,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0103_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0103_2.fastq.gz,BB5562,Bison bonasus
HHJ7KDSXC_1_8bp-UDP0104,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0104_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0104_2.fastq.gz,BB5563,Camelus bactrianus
HHJ7KDSXC_1_8bp-UDP0105,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0105_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0105_2.fastq.gz,BB5564,Capra hircus
HHJ7KDSXC_1_8bp-UDP0106,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0106_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0106_2.fastq.gz,BB5565,Capra pyrenaica
HHJ7KDSXC_1_8bp-UDP0107,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0107_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0107_2.fastq.gz,BB5566,Caribicus warreni
HHJ7KDSXC_1_8bp-UDP0108,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0108_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0108_2.fastq.gz,BB5567,Casuarius casuarius
HHJ7KDSXC_1_8bp-UDP0109,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0109_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0109_2.fastq.gz,BB5568,Cebuella pygmaea
HHJ7KDSXC_1_8bp-UDP0110,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0110_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0110_2.fastq.gz,BB5569,Ceratotherium simum
HHJ7KDSXC_1_8bp-UDP0111,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0111_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_1_8bp-UDP0111_2.fastq.gz,BB5570,Cercocebus torquatus
HHJ7KDSXC_2_8bp-UDP0097,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0097_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0097_2.fastq.gz,BB1588,Aepyceros melampus
HHJ7KDSXC_2_8bp-UDP0098,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0098_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0098_2.fastq.gz,BB1589,Ailuropoda melanoleuca
HHJ7KDSXC_2_8bp-UDP0099,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0099_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0099_2.fastq.gz,BB1590,Ailurus fulgens
HHJ7KDSXC_2_8bp-UDP0100,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0100_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0100_2.fastq.gz,BB5559,Ailurus fulgens
HHJ7KDSXC_2_8bp-UDP0101,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0101_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0101_2.fastq.gz,BB5560,Ammotragus lervia
HHJ7KDSXC_2_8bp-UDP0102,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0102_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0102_2.fastq.gz,BB5561,Bison bonasus
HHJ7KDSXC_2_8bp-UDP0103,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0103_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0103_2.fastq.gz,BB5562,Bison bonasus
HHJ7KDSXC_2_8bp-UDP0104,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0104_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0104_2.fastq.gz,BB5563,Camelus bactrianus
HHJ7KDSXC_2_8bp-UDP0105,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0105_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0105_2.fastq.gz,BB5564,Capra hircus
HHJ7KDSXC_2_8bp-UDP0106,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0106_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0106_2.fastq.gz,BB5565,Capra pyrenaica
HHJ7KDSXC_2_8bp-UDP0107,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0107_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0107_2.fastq.gz,BB5566,Caribicus warreni
HHJ7KDSXC_2_8bp-UDP0108,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0108_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0108_2.fastq.gz,BB5567,Casuarius casuarius
HHJ7KDSXC_2_8bp-UDP0109,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0109_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0109_2.fastq.gz,BB5568,Cebuella pygmaea
HHJ7KDSXC_2_8bp-UDP0110,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0110_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0110_2.fastq.gz,BB5569,Ceratotherium simum
HHJ7KDSXC_2_8bp-UDP0111,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0111_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_2_8bp-UDP0111_2.fastq.gz,BB5570,Cercocebus torquatus
HHJ7KDSXC_3_8bp-UDP0097,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0097_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0097_2.fastq.gz,BB1588,Aepyceros melampus
HHJ7KDSXC_3_8bp-UDP0098,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0098_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0098_2.fastq.gz,BB1589,Ailuropoda melanoleuca
HHJ7KDSXC_3_8bp-UDP0099,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0099_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0099_2.fastq.gz,BB1590,Ailurus fulgens
HHJ7KDSXC_3_8bp-UDP0100,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0100_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0100_2.fastq.gz,BB5559,Ailurus fulgens
HHJ7KDSXC_3_8bp-UDP0101,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0101_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0101_2.fastq.gz,BB5560,Ammotragus lervia
HHJ7KDSXC_3_8bp-UDP0102,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0102_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0102_2.fastq.gz,BB5561,Bison bonasus
HHJ7KDSXC_3_8bp-UDP0103,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0103_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0103_2.fastq.gz,BB5562,Bison bonasus
HHJ7KDSXC_3_8bp-UDP0104,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0104_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0104_2.fastq.gz,BB5563,Camelus bactrianus
HHJ7KDSXC_3_8bp-UDP0105,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0105_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0105_2.fastq.gz,BB5564,Capra hircus
HHJ7KDSXC_3_8bp-UDP0106,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0106_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0106_2.fastq.gz,BB5565,Capra pyrenaica
HHJ7KDSXC_3_8bp-UDP0107,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0107_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0107_2.fastq.gz,BB5566,Caribicus warreni
HHJ7KDSXC_3_8bp-UDP0108,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0108_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0108_2.fastq.gz,BB5567,Casuarius casuarius
HHJ7KDSXC_3_8bp-UDP0109,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0109_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0109_2.fastq.gz,BB5568,Cebuella pygmaea
HHJ7KDSXC_3_8bp-UDP0110,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0110_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0110_2.fastq.gz,BB5569,Ceratotherium simum
HHJ7KDSXC_3_8bp-UDP0111,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0111_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_3_8bp-UDP0111_2.fastq.gz,BB5570,Cercocebus torquatus
HHJ7KDSXC_4_8bp-UDP0097,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0097_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0097_2.fastq.gz,BB1588,Aepyceros melampus
HHJ7KDSXC_4_8bp-UDP0098,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0098_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0098_2.fastq.gz,BB1589,Ailuropoda melanoleuca
HHJ7KDSXC_4_8bp-UDP0099,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0099_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0099_2.fastq.gz,BB1590,Ailurus fulgens
HHJ7KDSXC_4_8bp-UDP0100,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0100_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0100_2.fastq.gz,BB5559,Ailurus fulgens
HHJ7KDSXC_4_8bp-UDP0101,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0101_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0101_2.fastq.gz,BB5560,Ammotragus lervia
HHJ7KDSXC_4_8bp-UDP0102,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0102_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0102_2.fastq.gz,BB5561,Bison bonasus
HHJ7KDSXC_4_8bp-UDP0103,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0103_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0103_2.fastq.gz,BB5562,Bison bonasus
HHJ7KDSXC_4_8bp-UDP0104,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0104_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0104_2.fastq.gz,BB5563,Camelus bactrianus
HHJ7KDSXC_4_8bp-UDP0105,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0105_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0105_2.fastq.gz,BB5564,Capra hircus
HHJ7KDSXC_4_8bp-UDP0106,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0106_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0106_2.fastq.gz,BB5565,Capra pyrenaica
HHJ7KDSXC_4_8bp-UDP0107,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0107_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0107_2.fastq.gz,BB5566,Caribicus warreni
HHJ7KDSXC_4_8bp-UDP0108,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0108_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0108_2.fastq.gz,BB5567,Casuarius casuarius
HHJ7KDSXC_4_8bp-UDP0109,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0109_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0109_2.fastq.gz,BB5568,Cebuella pygmaea
HHJ7KDSXC_4_8bp-UDP0110,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0110_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0110_2.fastq.gz,BB5569,Ceratotherium simum
HHJ7KDSXC_4_8bp-UDP0111,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0111_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HHJ7KDSXC_4_8bp-UDP0111_2.fastq.gz,BB5570,Cercocebus torquatus
HJGHLDSXC_1_8bp-UDP0097,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0097_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0097_2.fastq.gz,BB1588,Aepyceros melampus
HJGHLDSXC_1_8bp-UDP0098,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0098_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0098_2.fastq.gz,BB1589,Ailuropoda melanoleuca
HJGHLDSXC_1_8bp-UDP0099,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0099_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0099_2.fastq.gz,BB1590,Ailurus fulgens
HJGHLDSXC_1_8bp-UDP0100,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0100_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0100_2.fastq.gz,BB5559,Ailurus fulgens
HJGHLDSXC_1_8bp-UDP0101,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0101_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0101_2.fastq.gz,BB5560,Ammotragus lervia
HJGHLDSXC_1_8bp-UDP0102,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0102_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/HJGHLDSXC_1_8bp-UDP0102_2.fastq.gz,BB5561,Bison bonasus
