sample,fastq_1,fastq_2,sample_name,species
HJGHLDSXC_2_8bp-UDP0005,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0005_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0005_2.fastq.gz,BB1616,Gorilla gorilla
HJGHLDSXC_2_8bp-UDP0006,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0006_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0006_2.fastq.gz,BB1617,Pan troglodytes
HJGHLDSXC_2_8bp-UDP0010,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0010_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0010_2.fastq.gz,BB1621,Phacochoerus africanus
HJGHLDSXC_2_8bp-UDP0011,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0011_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0011_2.fastq.gz,BB1622,Pongo pygmaeus
HJGHLDSXC_2_8bp-UDP0012,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0012_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0012_2.fastq.gz,BB1623,Pongo pygmaeus
HJGHLDSXC_2_8bp-UDP0013,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0013_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0013_2.fastq.gz,BB1624,Procavia capensis
HJGHLDSXC_2_8bp-UDP0014,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0014_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0014_2.fastq.gz,BB1625,Zalophus californianus
HJGHLDSXC_2_8bp-UDP0015,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0015_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_2_8bp-UDP0015_2.fastq.gz,BB1626,Aepyceros melampus
HJGHLDSXC_3_8bp-UDP0001,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0001_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0001_2.fastq.gz,BB1612,Bos grunniens
HJGHLDSXC_3_8bp-UDP0002,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0002_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0002_2.fastq.gz,BB1613,Dolichotis patagonum
HJGHLDSXC_3_8bp-UDP0003,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0003_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0003_2.fastq.gz,BB1614,Equus caballus
HJGHLDSXC_3_8bp-UDP0004,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0004_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0004_2.fastq.gz,BB1615,Equus quagga
HJGHLDSXC_3_8bp-UDP0005,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0005_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0005_2.fastq.gz,BB1616,Gorilla gorilla
HJGHLDSXC_3_8bp-UDP0006,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0006_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0006_2.fastq.gz,BB1617,Pan troglodytes
HJGHLDSXC_3_8bp-UDP0010,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0010_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0010_2.fastq.gz,BB1621,Phacochoerus africanus
HJGHLDSXC_3_8bp-UDP0011,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0011_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0011_2.fastq.gz,BB1622,Pongo pygmaeus
HJGHLDSXC_3_8bp-UDP0012,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0012_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0012_2.fastq.gz,BB1623,Pongo pygmaeus
HJGHLDSXC_3_8bp-UDP0013,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0013_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0013_2.fastq.gz,BB1624,Procavia capensis
HJGHLDSXC_3_8bp-UDP0014,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0014_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0014_2.fastq.gz,BB1625,Zalophus californianus
HJGHLDSXC_3_8bp-UDP0015,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0015_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_3_8bp-UDP0015_2.fastq.gz,BB1626,Aepyceros melampus
HJGHLDSXC_4_8bp-UDP0001,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0001_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0001_2.fastq.gz,BB1612,Bos grunniens
HJGHLDSXC_4_8bp-UDP0002,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0002_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0002_2.fastq.gz,BB1613,Dolichotis patagonum
HJGHLDSXC_4_8bp-UDP0003,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0003_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0003_2.fastq.gz,BB1614,Equus caballus
HJGHLDSXC_4_8bp-UDP0004,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0004_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0004_2.fastq.gz,BB1615,Equus quagga
HJGHLDSXC_4_8bp-UDP0005,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0005_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0005_2.fastq.gz,BB1616,Gorilla gorilla
HJGHLDSXC_4_8bp-UDP0006,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0006_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0006_2.fastq.gz,BB1617,Pan troglodytes
HJGHLDSXC_4_8bp-UDP0010,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0010_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0010_2.fastq.gz,BB1621,Phacochoerus africanus
HJGHLDSXC_4_8bp-UDP0011,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0011_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0011_2.fastq.gz,BB1622,Pongo pygmaeus
HJGHLDSXC_4_8bp-UDP0012,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0012_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0012_2.fastq.gz,BB1623,Pongo pygmaeus
HJGHLDSXC_4_8bp-UDP0013,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0013_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0013_2.fastq.gz,BB1624,Procavia capensis
HJGHLDSXC_4_8bp-UDP0014,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0014_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0014_2.fastq.gz,BB1625,Zalophus californianus
HJGHLDSXC_4_8bp-UDP0015,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0015_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJGHLDSXC_4_8bp-UDP0015_2.fastq.gz,BB1626,Aepyceros melampus
HJJWJDSXC_1_8bp-UDP0016,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0016_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0016_2.fastq.gz,BB1627,Ailuropoda melanoleuca
HJJWJDSXC_1_8bp-UDP0017,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0017_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0017_2.fastq.gz,BB1628,Ailurus fulgens
HJJWJDSXC_1_8bp-UDP0018,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0018_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0018_2.fastq.gz,BB1629,Ateles hybridus
HJJWJDSXC_1_8bp-UDP0019,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0019_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0019_2.fastq.gz,BB1630,Axis axis
HJJWJDSXC_1_8bp-UDP0021,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0021_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0021_2.fastq.gz,BB5660,Bison bonasus
HJJWJDSXC_1_8bp-UDP0022,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0022_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0022_2.fastq.gz,BB5661,Camelus bactrianus
HJJWJDSXC_1_8bp-UDP0026,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0026_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0026_2.fastq.gz,BB5665,Cercocebus atys
HJJWJDSXC_1_8bp-UDP0027,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0027_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0027_2.fastq.gz,BB5666,Cercocebus torquatus
HJJWJDSXC_1_8bp-UDP0029,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0029_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0029_2.fastq.gz,BB5668,Crocuta crocuta
HJJWJDSXC_1_8bp-UDP0030,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0030_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0030_2.fastq.gz,BB5669,Elaphurus davidianus
HJJWJDSXC_1_8bp-UDP0031,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0031_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0031_2.fastq.gz,BB5670,Eliomys quercinus
HJJWJDSXC_1_8bp-UDP0032,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0032_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0032_2.fastq.gz,BB5671,Eulemur fulvus
HJJWJDSXC_1_8bp-UDP0033,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0033_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0033_2.fastq.gz,BB5672,Gallicolumba luzonica
HJJWJDSXC_1_8bp-UDP0034,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0034_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0034_2.fastq.gz,BB5673,Giraffa camelopardalis
HJJWJDSXC_1_8bp-UDP0036,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0036_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0036_2.fastq.gz,BB5675,Leontopithecus chrysomelas
HJJWJDSXC_1_8bp-UDP0037,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0037_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0037_2.fastq.gz,BB5676,Macaca sylvanus
HJJWJDSXC_1_8bp-UDP0038,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0038_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0038_2.fastq.gz,BB5677,Mandrillus sphinx
HJJWJDSXC_1_8bp-UDP0039,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0039_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0039_2.fastq.gz,BB5678,Miopithecus ogouensis
HJJWJDSXC_1_8bp-UDP0040,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0040_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_1_8bp-UDP0040_2.fastq.gz,BB5679,Mungos mungo
HJJWJDSXC_2_8bp-UDP0016,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0016_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0016_2.fastq.gz,BB1627,Ailuropoda melanoleuca
HJJWJDSXC_2_8bp-UDP0017,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0017_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0017_2.fastq.gz,BB1628,Ailurus fulgens
HJJWJDSXC_2_8bp-UDP0018,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0018_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0018_2.fastq.gz,BB1629,Ateles hybridus
HJJWJDSXC_2_8bp-UDP0019,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0019_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0019_2.fastq.gz,BB1630,Axis axis
HJJWJDSXC_2_8bp-UDP0021,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0021_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0021_2.fastq.gz,BB5660,Bison bonasus
HJJWJDSXC_2_8bp-UDP0022,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0022_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0022_2.fastq.gz,BB5661,Camelus bactrianus
HJJWJDSXC_2_8bp-UDP0026,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0026_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0026_2.fastq.gz,BB5665,Cercocebus atys
HJJWJDSXC_2_8bp-UDP0027,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0027_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0027_2.fastq.gz,BB5666,Cercocebus torquatus
HJJWJDSXC_2_8bp-UDP0029,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0029_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0029_2.fastq.gz,BB5668,Crocuta crocuta
HJJWJDSXC_2_8bp-UDP0030,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0030_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0030_2.fastq.gz,BB5669,Elaphurus davidianus
HJJWJDSXC_2_8bp-UDP0031,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0031_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0031_2.fastq.gz,BB5670,Eliomys quercinus
HJJWJDSXC_2_8bp-UDP0032,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0032_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0032_2.fastq.gz,BB5671,Eulemur fulvus
HJJWJDSXC_2_8bp-UDP0033,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0033_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0033_2.fastq.gz,BB5672,Gallicolumba luzonica
HJJWJDSXC_2_8bp-UDP0034,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0034_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0034_2.fastq.gz,BB5673,Giraffa camelopardalis
HJJWJDSXC_2_8bp-UDP0036,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0036_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0036_2.fastq.gz,BB5675,Leontopithecus chrysomelas
HJJWJDSXC_2_8bp-UDP0037,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0037_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0037_2.fastq.gz,BB5676,Macaca sylvanus
HJJWJDSXC_2_8bp-UDP0038,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0038_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0038_2.fastq.gz,BB5677,Mandrillus sphinx
HJJWJDSXC_2_8bp-UDP0039,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0039_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0039_2.fastq.gz,BB5678,Miopithecus ogouensis
HJJWJDSXC_2_8bp-UDP0040,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0040_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_2_8bp-UDP0040_2.fastq.gz,BB5679,Mungos mungo
HJJWJDSXC_3_8bp-UDP0016,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0016_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0016_2.fastq.gz,BB1627,Ailuropoda melanoleuca
HJJWJDSXC_3_8bp-UDP0017,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0017_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0017_2.fastq.gz,BB1628,Ailurus fulgens
HJJWJDSXC_3_8bp-UDP0018,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0018_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0018_2.fastq.gz,BB1629,Ateles hybridus
HJJWJDSXC_3_8bp-UDP0019,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0019_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0019_2.fastq.gz,BB1630,Axis axis
HJJWJDSXC_3_8bp-UDP0021,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0021_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0021_2.fastq.gz,BB5660,Bison bonasus
HJJWJDSXC_3_8bp-UDP0022,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0022_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0022_2.fastq.gz,BB5661,Camelus bactrianus
HJJWJDSXC_3_8bp-UDP0026,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0026_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_14/20250221/FASTQ/HJJWJDSXC_3_8bp-UDP0026_2.fastq.gz,BB5665,Cercocebus atys
