sample,fastq_1,fastq_2,sample_name,species
HHJY3DSXC_3_8bp-UDP0151,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0151_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0151_2.fastq.gz,ABA20106,Hippopotamus amphibius
HHJY3DSXC_3_8bp-UDP0152,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0152_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0152_2.fastq.gz,ABA20108,Osphranter rufus
HHJY3DSXC_3_8bp-UDP0154,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0154_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0154_2.fastq.gz,ABA20129,Bos grunniens
HHJY3DSXC_3_8bp-UDP0155V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0155V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0155V3_2.fastq.gz,ABA20131,Papio cynocephalus
HHJY3DSXC_3_8bp-UDP0156,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0156_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0156_2.fastq.gz,ABA20133,Crocuta crocuta
HHJY3DSXC_3_8bp-UDP0157,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0157_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0157_2.fastq.gz,ABA20134,Axis axis
HHJY3DSXC_4_8bp-UDP0147V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0147V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0147V3_2.fastq.gz,ABA19320,Ammotragus lervia
HHJY3DSXC_4_8bp-UDP0148V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0148V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0148V3_2.fastq.gz,ABA20007,Callimico goeldii
HHJY3DSXC_4_8bp-UDP0149,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0149_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0149_2.fastq.gz,ABA20013,Ceratotherium simum
HHJY3DSXC_4_8bp-UDP0150,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0150_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0150_2.fastq.gz,ABA20105,Aldabrachelys gigantea
HHJY3DSXC_4_8bp-UDP0151,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0151_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0151_2.fastq.gz,ABA20106,Hippopotamus amphibius
HHJY3DSXC_4_8bp-UDP0152,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0152_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0152_2.fastq.gz,ABA20108,Osphranter rufus
HHJY3DSXC_4_8bp-UDP0154,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0154_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0154_2.fastq.gz,ABA20129,Bos grunniens
HHJY3DSXC_4_8bp-UDP0155V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0155V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0155V3_2.fastq.gz,ABA20131,Papio cynocephalus
HHJY3DSXC_4_8bp-UDP0156,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0156_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0156_2.fastq.gz,ABA20133,Crocuta crocuta
HHJY3DSXC_4_8bp-UDP0157,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0157_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_05/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0157_2.fastq.gz,ABA20134,Axis axis
